anno,attoid,cat,mese,metratura,posizione,prezzo,tipo,zonaOMI,garage,cantina
2021,a84fb39b-446f-4672-b7ee-84698e27b50e,A03,10,60 mq,"9.2081972, 45.4501478",310000,Residenziale singolo,C20,FALSE,FALSE
2021,6f0a6984-34d5-4512-a9a6-3dff2e2505d6,A04,10,76 mq,"9.20679511503488, 45.4498226192386",480000,Residenziale singolo,C20,FALSE,FALSE
2021,09f3f391-788c-47e6-a982-c5cfbc3a0add,A03,11,49 mq,"9.2109257, 45.4505803",185000,Residenziale singolo,C20,['15 mq'],FALSE
2021,0fec919b-806a-4acc-b102-5fd127004377,A03,11,77 mq,"9.2084653, 45.4515169",368000,Residenziale singolo,C20,['19 mq'],['5 mq']
2021,cffbd478-1507-4523-831d-53a8d94aafe3,A03,11,84 mq,"9.2088048, 45.4518881",345000,Residenziale singolo,C20,FALSE,FALSE
2021,ba494f84-606a-456b-829d-282c6e00c5ae,A03,12,79 mq,"9.2111028, 45.4508245",350000,Residenziale singolo,C20,FALSE,FALSE
2021,07a467d3-2ed8-4d34-bd99-2cacf0793fae,A03,12,53 mq,"9.21177040850838, 45.4506979040109",430000,Residenziale singolo,C20,['24 mq'],FALSE
2021,bd1ebe26-607a-43ab-8916-796aa2fdc441,A07,3,8 vani,"9.2090029, 45.4498042",350000,Residenziale singolo,C20,['15 mq'],FALSE
2021,3a998d1f-48df-4f38-9fb3-49ae94797680,A03,5,76 mq,"9.20954543795128969839341490212778928188, 45.450129772708690653321813369737940035",165000,Residenziale singolo,C20,FALSE,['7 mq']
2021,6fe04ff3-c1a0-44d2-a2a6-d4c20e7b9988,A03,5,37 mq,"9.2114736, 45.4505514",270000,Residenziale singolo,C20,FALSE,FALSE
2021,64e59c05-03a2-47ca-b30f-82fc62359c74,A03,6,56 mq,"9.2114736, 45.4505514",175000,Residenziale singolo,C20,FALSE,FALSE
2021,24c36320-101a-448c-a3f7-5ec8ce4445a0,A02,6,110 mq,"9.2094195, 45.4501455",390000,Residenziale singolo,C20,['33 mq'],['21 mq']
2021,3ba8b608-7562-4770-9723-487aefeedcf4,A03,7,39 mq,"9.2090029, 45.4498042",305000,Residenziale singolo,C20,FALSE,FALSE
2021,7b4a4fbb-0f22-43c7-9ca5-f48bc89610be,A03,10,39 mq,"9.2090029, 45.4498042",258000,Residenziale singolo,C20,FALSE,FALSE
2021,1681d127-181f-4a38-a18a-da61e9f55adb,A03,11,56 mq,"9.2071863, 45.4494667",365000,Residenziale singolo,C20,FALSE,FALSE
2021,bc72ee4f-0fd1-4a41-899f-1eb0947ebdd8,A03,12,41 mq,"9.2094195, 45.4501455",300000,Residenziale singolo,C20,FALSE,FALSE
2021,9617b60c-f59a-4f77-96ad-5f36ac1bc868,A03,1,3.5 vani,"9.20764246486158, 45.4492729017893",295000,Residenziale singolo,C20,FALSE,FALSE
2021,44ea5960-455a-47b3-ba8a-69731bac3b67,A04,2,2.5 vani,"9.2116001, 45.4499854",26844,Residenziale singolo,C20,FALSE,FALSE
2021,06b024ce-0d6e-495b-ab18-0b3886438a8f,A03,3,3.5 vani,"9.2088565, 45.4493705",173000,Residenziale singolo,C20,FALSE,FALSE
2021,bdcc69f2-552c-4f4c-8ac1-226b7fc9caa8,A04,3,2 vani,"9.2116001, 45.4499854",280000,Residenziale singolo,C20,FALSE,FALSE
2021,aaba09c2-756d-4696-aef3-3d09b81583f0,A04,3,38 mq,"9.2116001, 45.4499854",282500,Residenziale singolo,C20,FALSE,FALSE
2021,4b565ae5-d982-4a22-a672-07cae5975d42,A03,4,68 mq,"9.2111719, 45.4501631",460000,Residenziale singolo,C20,FALSE,FALSE
2021,f0d6de2b-8d9d-4683-a1c8-98f68148d35a,A03,4,54 mq,"9.2116001, 45.4499854",370000,Residenziale singolo,C20,FALSE,FALSE
2021,c3f9a0ac-75f2-48b6-8c98-04e9bfb0a7c6,A04,4,104 mq,"9.2116001, 45.4499854",530000,Residenziale singolo,C20,FALSE,FALSE
2021,72172fbb-8284-45ad-a5ae-c752f7c97345,A04,5,60 mq,"9.2106485, 45.4494377",190000,Residenziale singolo,C20,FALSE,FALSE
2021,a9546b07-76d1-4882-a003-91e70dfba275,A04,5,46 mq,"9.20881617313822, 45.4494031510532",215000,Residenziale singolo,C20,FALSE,FALSE
2021,7da64f39-65d7-403a-ae8a-5e428bec3bbc,A03,5,92 mq,"9.2116001, 45.4499854",450000,Residenziale singolo,C20,['14 mq'],FALSE
2021,5c840ef3-ad56-468b-8a6f-7fcd36f20b26,A03,6,25 mq,"9.2112485, 45.449247",180000,Residenziale singolo,C20,FALSE,FALSE
2021,2769ce78-603e-4a45-b306-4270857e0a9f,A03,6,64 mq,"9.2108376257269, 45.4490700627329",300000,Residenziale singolo,C20,FALSE,FALSE
2021,f7465771-6bcf-4f93-a9e9-437e1dfb0b30,A04,7,63 mq,"9.20854110709926984131859297513721220721, 45.449440189360671608499893253339257205",330000,Residenziale singolo,C20,FALSE,FALSE
2021,7c95a8a3-ca73-4827-9fd1-0b9cfd6e5157,A04,9,46 mq,"9.20881617313822, 45.4494031510532",250000,Residenziale singolo,C20,FALSE,FALSE
2021,96b6831d-d1a1-482b-891c-1855ea080d5a,A03,9,119 mq,"9.2116936, 45.4501901",400000,Residenziale singolo,C20,FALSE,FALSE
2021,926267d5-9d96-4d23-a29a-97570ba95a7f,A03,10,129 mq,"9.2078253, 45.4492261",685000,Residenziale singolo,C20,FALSE,FALSE
2021,b665a9a5-5465-41fa-85a8-1980dd32e9cd,A04,11,39 mq,"9.2111719, 45.4501631",200000,Residenziale singolo,C20,FALSE,['6 mq']
2021,a00b07a0-bdc8-474f-9e6b-863638a89fdf,A03,11,80 mq,"9.2116001, 45.4499854",385000,Residenziale singolo,C20,FALSE,['12 mq']
2021,c93df31c-4160-4928-a338-77096a40c682,A03,11,78 mq,"9.20764246486158, 45.4492729017893",60396,Residenziale singolo,C20,FALSE,FALSE
2021,585f89e3-a947-4235-bc8a-f719ceb9a8a4,A04,12,47 mq,"9.212236, 45.4504767",265000,Residenziale singolo,C20,FALSE,FALSE
2021,c23942b8-1f22-4d75-b987-003724214a28,A03,1,1.5 vani,"9.20442211005641719567806520487600104495, 45.4548212696446877052010017347662329046",290000,Residenziale singolo,C20,FALSE,FALSE
2021,22761db0-4117-4bcb-946a-ce6142f316ff,A04,2,2.5 vani,"9.2050981, 45.4514103",280000,Residenziale singolo,C20,FALSE,FALSE
2021,f344385f-a16b-456c-9339-6729e65767a7,A03,3,5 vani,"9.2051677, 45.4559117",600000,Residenziale singolo,C20,FALSE,FALSE
2021,ade4d165-7866-4673-a74c-5cfb14348754,A02,5,104 mq,"9.2045892, 45.4547514",460000,Residenziale singolo,C20,FALSE,FALSE
2021,954154cc-e795-459f-9c29-b35e25f72020,A04,6,68 mq,"9.2048628, 45.4541676",310000,Residenziale singolo,C20,FALSE,['17 mq']
2021,003d61c8-62df-46aa-aa3a-06131b79b037,A03,6,60 mq,"9.2050981, 45.4514103",300000,Residenziale singolo,C20,FALSE,['9 mq']
2021,3b5e58b1-00ae-4063-8485-b3ef8f44434b,A02,9,150 mq,"9.20473648014826, 45.4554632856001",850000,Residenziale singolo,C20,FALSE,['6 mq']
2021,785eac93-4494-490b-b59a-2ffa4ec25f6d,A03,9,50 mq,"9.2051796, 45.4545834",150000,Residenziale singolo,C20,FALSE,FALSE
2021,398ffef0-4b08-4b79-9b12-8e328cc96cfd,A04,10,16 mq,"9.2052614, 45.4549943",90000,Residenziale singolo,C20,FALSE,FALSE
2021,73de72a7-25b4-4fbd-8eee-5fcbaf6d56ff,A04,10,70 mq,"9.2051796, 45.4545834",420000,Residenziale singolo,C20,FALSE,['3 mq']
2021,283fd5ef-01dd-4842-b873-4ad557e17273,A02,11,13 vani,"9.2053291, 45.4526099",1200000,Residenziale singolo,C20,FALSE,FALSE
2021,f0f5daa0-b29e-411c-ba81-78aa2cff3fcf,A04,11,50 mq,"9.2047115, 45.4534018",61495,Residenziale singolo,C20,FALSE,FALSE
2021,651e9f58-c3c0-4ccb-8b31-8c56dc758305,A04,11,92 mq,"9.2050981, 45.4514103",420000,Residenziale singolo,C20,FALSE,FALSE
2021,f3fd0774-72a0-4e1e-917f-8304e89d9767,A04,12,50 mq,"9.2048628, 45.4541676",335000,Residenziale singolo,C20,FALSE,FALSE
2021,96aa6dc6-cfc1-4c0a-a961-cacbad4a6b4b,A04,1,3 vani,"9.2058168, 45.4506794",379000,Residenziale singolo,C20,FALSE,['6 mq']
2021,f6b5c4e5-44d2-449c-87ca-9e4b9104eaea,A04,3,4 vani,"9.20556828901358179913635880190900004397, 45.4530356610251101104215778499121927521",330000,Residenziale singolo,C20,FALSE,FALSE
2021,36f24b58-5664-428f-b29e-9f22c636853e,A02,4,59 mq,"9.20542870554241, 45.4515579720749",450850,Residenziale singolo,C20,FALSE,FALSE
2021,0b2fba48-c8cb-4780-a6d6-fd203117f47a,A02,4,118 mq,"9.20542870554241, 45.4515579720749",892003,Residenziale singolo,C20,FALSE,FALSE
2021,14e6d50c-f674-4b76-a0d7-72125e22fb84,A02,4,117 mq,"9.2058168, 45.4506794",927755,Residenziale singolo,C20,FALSE,FALSE
2021,6a3ab21e-6e01-4b9a-82ed-6e7b9697ed9f,A04,7,52 mq,"9.20586383146916, 45.4507024223135",290000,Residenziale singolo,C20,FALSE,FALSE
2021,660f6032-4c70-4c06-b84c-01cb72cca4f4,A04,9,119 mq,"9.205361, 45.4515932",600000,Residenziale singolo,C20,FALSE,FALSE
2021,50951b6b-2559-4ae5-bda4-94916de35093,A02,4,123 mq,"9.2046506, 45.4522608",680000,Residenziale singolo,C20,FALSE,FALSE
2021,34b8111a-855c-4b73-851e-8c761e2b536b,A04,5,102 mq,"9.2046364, 45.4529334",520000,Residenziale singolo,C20,FALSE,['5 mq']
2021,554f174b-f069-4a5e-a4d6-826400820a8c,A03,5,88 mq,"9.2047603, 45.4510748",570000,Residenziale singolo,C20,FALSE,['10 mq']
2021,ccc2b93a-14eb-4263-9d6f-930f5c628d84,A02,6,61 mq,"9.2045249243701310112312846295281502056, 45.4537620948586975562774181304535467922",490000,Residenziale singolo,C20,['15 mq'],FALSE
2021,09cb5dbd-f1cc-47a9-b45c-803d868eec25,A03,10,34 mq,"9.2047603, 45.4510748",180000,Residenziale singolo,C20,FALSE,FALSE
2021,dc90775f-ac6b-4e55-8ba2-54be8f8422b5,A03,11,102 mq,"9.2047603, 45.4510748",440000,Residenziale singolo,C20,FALSE,FALSE
2021,5d55520f-df77-4857-adc1-92434a71a59a,A04,2,4.5 vani,"9.24054270075403812573941901065317187963, 45.4157624197519749556270937259613156173",67500,Residenziale singolo,R2,FALSE,FALSE
2021,1be3a779-d213-41b1-9e82-5585aea78706,A03,2,7 vani,"9.2404762, 45.4157195",350000,Residenziale singolo,R2,FALSE,FALSE
2021,26331aa1-e412-490e-a7df-7a324c012da4,A05,2,85 mq,"9.2403502, 45.4174775",85000,Residenziale singolo,R2,FALSE,['18 mq']
2021,9e465542-e0ab-4e65-8701-d5db237d0329,A03,3,105 mq,"9.24147565586057001893148539422591358595, 45.4175971607366926762393475788528659014",320000,Residenziale singolo,R2,FALSE,FALSE
2021,cb1fb701-17ef-4162-a5fb-b43eda785c69,A04,6,55 mq,"9.2404762, 45.4157195",110000,Residenziale singolo,R2,FALSE,FALSE
2021,c2b625ad-7d9d-4fc0-9934-6cf85a647c4f,A04,10,52 mq,"9.24004440727092793625268472387947487857, 45.4157033733135325497519809993964561172",89000,Residenziale singolo,R2,FALSE,FALSE
2021,a66b4efe-ab4c-43aa-8146-5970ccac896e,A04,11,3 vani,"9.2403502, 45.4174775",160000,Residenziale singolo,R2,FALSE,['26 mq']
2021,8a977a79-e971-4db2-8ff7-ab0f7bb504a7,A04,3,66 mq,"9.24054773867638896134824127228343353745, 45.4157713581968231133707173723338434276",122000,Residenziale multiplo,R2,"['10 mq', '10 mq', '10 mq', '9 mq']",FALSE
2021,c3021c6d-b6c8-4c7f-b1cb-51d311a095fd,A03,1,4 vani,"9.2140589, 45.5241287",170000,Residenziale singolo,D34,['24 mq'],['17 mq']
2021,124e7190-17da-4e85-b7c1-8579d06a15a6,A03,1,3 vani,"9.2140589, 45.5241287",273000,Residenziale singolo,D34,FALSE,FALSE
2021,2c9e33ba-7400-446e-b618-55dd2bf91bcb,A03,1,3 vani,"9.2136854, 45.5238936",250000,Residenziale singolo,D34,FALSE,FALSE
2021,43cb9357-2ce4-47c2-abda-17357bb53537,A03,2,4 vani,"9.2142106, 45.5248455",243000,Residenziale singolo,D34,FALSE,FALSE
2021,a58cb8e5-ae92-42df-a564-af2e8f426084,A03,4,79 mq,"9.2140017, 45.524484",295000,Residenziale singolo,D34,['18 mq'],FALSE
2021,81142ad4-5464-43b0-880f-b72a5e466e38,A03,5,78 mq,"9.2136854, 45.5238936",280000,Residenziale singolo,D34,FALSE,FALSE
2021,3b7535b6-c6e6-47a1-9a39-abecf1512e76,A03,7,70 mq,"9.2140017, 45.524484",286000,Residenziale singolo,D34,['18 mq'],FALSE
2021,a2573310-36f0-4555-8b3e-296083b4fe2c,A03,7,72 mq,"9.2140589, 45.5241287",246505,Residenziale singolo,D34,FALSE,FALSE
2021,089ae9ee-cc9b-4b05-80e9-1e3b08af4f5f,A03,7,73 mq,"9.2142106, 45.5248455",261000,Residenziale singolo,D34,FALSE,FALSE
2021,5075cb9a-e3a8-4516-b1dd-92e362862342,A03,9,87 mq,"9.21409130510791, 45.5241363612737",321000,Residenziale singolo,D34,FALSE,FALSE
2021,3224af1f-09ab-4c4c-9b31-3a3a60520649,A03,10,76 mq,"9.21401868337612903688556197440836885786, 45.5244537645185995937675637839077869464",261000,Residenziale singolo,D34,FALSE,FALSE
2021,6d4ddcaa-f48b-4625-b190-32f6f87ae0fb,A03,10,67 mq,"9.2140017, 45.524484",267000,Residenziale singolo,D34,['18 mq'],FALSE
2021,106052ff-eea5-413a-a925-28401126dae0,A03,11,142 mq,"9.2142106, 45.5248455",48000,Residenziale singolo,D34,['26 mq'],FALSE
2021,e7b6e5b7-8a63-4d48-b982-59f7be5f9865,A03,12,62 mq,"9.2136854, 45.5238936",220000,Residenziale singolo,D34,FALSE,FALSE
2021,87e07446-d30c-442c-b8e7-9b35a3164759,A03,12,94 mq,"9.21369983276949962326055062630424872663, 45.523894629534872460568746110144141484",371000,Residenziale singolo,D34,['22 mq'],FALSE
2021,afc99620-4433-4e82-a060-fcd7b2869a40,A02,1,3 vani,"9.2109866, 45.5166906",245000,Residenziale singolo,D34,['13 mq'],FALSE
2021,1b54018e-f9e7-4cd8-81bf-6c640d19e59a,A02,2,3.5 vani,"9.21208803720232179134033355027420651536, 45.5149729435760776159888794930498300229",270000,Residenziale singolo,D34,['15 mq'],FALSE
2021,73197a37-f708-457d-bec0-66049b86789b,A02,3,3.5 vani,"9.2120895, 45.5149891",275000,Residenziale singolo,D34,['17 mq'],FALSE
2021,733089be-4e67-4627-8446-161c4e2835a1,A02,3,3.5 vani,"9.2135412, 45.5132704",305000,Residenziale singolo,D34,['14 mq'],FALSE
2021,b7abb76e-fe6d-4d35-a91c-c86737b871b7,A02,3,44 mq,"9.2120895, 45.5149891",220000,Residenziale singolo,D34,['14 mq'],FALSE
2021,59c1cd21-c801-4785-af50-b3cd38c99351,A02,3,89 mq,"9.21208803720232325012844982696836661381, 45.5149729435762188884310377730517086024",448000,Residenziale singolo,D34,['15 mq'],FALSE
2021,6ea54541-efd0-4c7e-821e-d591f7984db6,A02,4,89 mq,"9.2109866, 45.5166906",380000,Residenziale singolo,D34,['17 mq'],FALSE
2021,5fbfc1ae-ed78-41b4-b817-adee7610b5f9,A02,4,56 mq,"9.21090150084636400327765745218692985971, 45.5167963842641798827461702463365402083",260000,Residenziale singolo,D34,['14 mq'],FALSE
2021,44f308d5-0487-4e15-97f6-dcf6f77fec70,A02,4,64 mq,"9.21208803720232325012844982696836661381, 45.5149729435762188884310377730517086024",260000,Residenziale singolo,D34,['14 mq'],FALSE
2021,ad5d643b-5e1c-4aa2-87ed-60fcaefdf8d6,A02,4,69 mq,"9.2118915, 45.5158015",310000,Residenziale singolo,D34,['19 mq'],FALSE
2021,06d9dd9a-8b56-4779-8487-9506c06281a8,A02,5,102 mq,"9.2109866, 45.5166906",350000,Residenziale singolo,D34,['16 mq'],FALSE
2021,21096468-359c-4f61-9a22-e208dec6b3fa,A03,5,56 mq,"9.2112232, 45.5165658",225000,Residenziale singolo,D34,['19 mq'],FALSE
2021,c94b76b6-c7a7-4996-bac4-2d6e1e6b8c6f,A02,5,95 mq,"9.213027, 45.5154301",440000,Residenziale singolo,D34,['28 mq'],FALSE
2021,04281db6-f738-42b2-a8f2-594c18516106,A02,6,60 mq,"9.2109866, 45.5166906",295000,Residenziale singolo,D34,['14 mq'],FALSE
2021,dd23f9da-b3d0-4664-8139-2d21c1bb74c4,A02,7,66 mq,"9.21208803720232325012844982696836661381, 45.5149729435762188884310377730517086024",300000,Residenziale singolo,D34,['15 mq'],FALSE
2021,67f9289c-994f-4d85-bad3-36bb4db717bd,A02,9,57 mq,"9.21301354419549, 45.5154402562686",260000,Residenziale singolo,D34,['14 mq'],FALSE
2021,239b9a10-058f-4fd3-b34f-ed3c6760b958,A03,9,89 mq,"9.21090150084636400327765745218692985971, 45.5167963842641798827461702463365402083",406000,Residenziale singolo,D34,['14 mq'],['12 mq']
2021,b10fb7c4-cda0-497b-a0e7-f7b94ba692e3,A02,9,71 mq,"9.2120895, 45.5149891",69481,Residenziale singolo,D34,['15 mq'],FALSE
2021,c59b55f6-7fdf-4ac5-8712-a7cdb9ec3a1e,A02,10,70 mq,"9.2120895, 45.5149891",255000,Residenziale singolo,D34,['16 mq'],FALSE
2021,111db6a6-89c9-4233-81ac-4fc8f8bcaa24,A02,10,72 mq,"9.2132128, 45.5136582",325000,Residenziale singolo,D34,['17 mq'],FALSE
2021,f56c0296-aa46-4a21-a8a9-bc31e0070823,A02,11,70 mq,"9.213027, 45.5154301",300000,Residenziale singolo,D34,['17 mq'],FALSE
2021,ddc6ad09-a2f1-4bbf-ba63-cf15c44178b9,A02,11,38 mq,"9.213027, 45.5154301",210000,Residenziale singolo,D34,['19 mq'],FALSE
2021,d2fc83ca-d771-4e32-b2ef-213e6ca97823,A02,11,54 mq,"9.21301354419549, 45.5154402562686",230000,Residenziale singolo,D34,['15 mq'],FALSE
2021,c5e51285-bad4-4c6a-b37e-99f6d95e31d7,A02,12,63 mq,"9.2120895, 45.5149891",300000,Residenziale singolo,D34,['17 mq'],FALSE
2021,2a1225e7-bec4-46d8-b133-3a09f50fde7c,A02,12,189 mq,"9.2135412, 45.5132704",142554,Residenziale singolo,D34,['15 mq'],FALSE
2021,764d51f9-6e96-48ab-a6ec-1be4543e0f18,A02,3,3 vani,"9.2146683, 45.5149386",238000,Residenziale singolo,D34,FALSE,FALSE
2021,039348a9-edae-42f2-a402-6900939257cc,A02,5,64 mq,"9.2146683, 45.5149386",300000,Residenziale singolo,D34,['17 mq'],FALSE
2021,d5f4dfda-54d1-47a6-a413-51c0b3a42a93,A02,6,76 mq,"9.2149173, 45.515603",310000,Residenziale singolo,D34,['15 mq'],FALSE
2021,92c26140-ce83-4416-87de-57343a5a4778,A02,11,64 mq,"9.21466158693187318970090465321518013569, 45.5149472174541456944491412346796507637",230000,Residenziale singolo,D34,['17 mq'],FALSE
2021,6341e07e-61f1-4b7b-a0be-5d4107c6d7af,A02,12,131 mq,"9.2149173, 45.515603",530000,Residenziale singolo,D34,"['15 mq', '15 mq']",FALSE
2021,227ce798-74d7-4243-9b1e-f59615b57cda,A02,11,54 mq,"9.2142991, 45.5202751",215000,Residenziale singolo,D34,FALSE,FALSE
2021,a454927e-3c3e-43ff-bc6d-a21ab28b8bca,A02,11,54 mq,"9.2142991, 45.5202751",210000,Residenziale singolo,D34,FALSE,FALSE
2021,71fc7196-8e98-4e9f-b6b6-047618b9dd23,A02,11,54 mq,"9.2142991, 45.5202751",210000,Residenziale singolo,D34,FALSE,FALSE
2021,7cd1a433-d6fa-4016-abff-a3bc33f2602e,A02,11,54 mq,"9.2142991, 45.5202751",215000,Residenziale singolo,D34,['15 mq'],FALSE
2021,3970d107-60a3-4e2f-8064-49035d30a9d3,A02,11,55 mq,"9.2142991, 45.5202751",265000,Residenziale singolo,D34,['19 mq'],FALSE
2021,7d4a544a-5e20-4e6b-ab0e-ba8aa7767f2d,A02,11,54 mq,"9.2142991, 45.5202751",252500,Residenziale singolo,D34,['23 mq'],FALSE
2021,de43b1ff-c86f-4b66-a4b0-a26a757cc516,A02,11,54 mq,"9.2142991, 45.5202751",229000,Residenziale singolo,D34,FALSE,FALSE
2021,51b2da7f-73d1-4143-a5bb-49b2e1b6ae9c,A02,11,55 mq,"9.2142991, 45.5202751",221000,Residenziale singolo,D34,['5 mq'],['8 mq']
2021,5d0d85b0-8fa0-40e9-bfff-74d9e0bca74a,A02,11,74 mq,"9.2142991, 45.5202751",319000,Residenziale singolo,D34,FALSE,FALSE
2021,87d91c33-aad5-494e-9046-5c71c81002b4,A02,11,112 mq,"9.2142991, 45.5202751",432000,Residenziale singolo,D34,['3 mq'],FALSE
2021,7a1a1b91-c5c1-4989-a9c2-d8640e0fab1d,A02,11,74 mq,"9.2142991, 45.5202751",325000,Residenziale singolo,D34,['17 mq'],FALSE
2021,44b32e17-a290-4635-b5e4-016f19c37fd3,A02,11,112 mq,"9.2142991, 45.5202751",417000,Residenziale singolo,D34,FALSE,FALSE
2021,11d24b05-1884-4602-9018-1f8da8fc3ec7,A02,12,55 mq,"9.2142991, 45.5202751",236000,Residenziale singolo,D34,['14 mq'],FALSE
2021,eab30395-d5e6-457a-b576-4f3216267a1d,A02,12,55 mq,"9.2142991, 45.5202751",229000,Residenziale singolo,D34,['12 mq'],['6 mq']
2021,e4db0861-229e-4ffd-80af-78cdfe7df470,A02,12,73 mq,"9.2142991, 45.5202751",295000,Residenziale singolo,D34,['18 mq'],FALSE
2021,bca39064-a4fa-41cc-81d2-6e2821e46a8d,A02,12,54 mq,"9.2142991, 45.5202751",220000,Residenziale singolo,D34,FALSE,FALSE
2021,5e0fdc1f-062e-4b7b-8550-e472fb12408d,A02,12,55 mq,"9.2142991, 45.5202751",226000,Residenziale singolo,D34,['17 mq'],FALSE
2021,787e9791-fef7-43b8-8db6-77819d5da362,A02,12,73 mq,"9.2142991, 45.5202751",358000,Residenziale singolo,D34,['24 mq'],FALSE
2021,4c2b329e-fca1-40e6-b375-753543e31f52,A02,12,74 mq,"9.2142991, 45.5202751",363000,Residenziale singolo,D34,['20 mq'],['8 mq']
2021,ad2118a5-ef3a-4eb9-984e-c03aaa651c60,A02,12,73 mq,"9.2142991, 45.5202751",317000,Residenziale singolo,D34,['16 mq'],FALSE
2021,4d7f2953-8376-41b6-b480-4e43ed9ce490,A02,12,55 mq,"9.2142991, 45.5202751",250000,Residenziale singolo,D34,['14 mq'],FALSE
2021,744adfa1-e8dd-4098-ae27-be99f171e05e,A02,12,73 mq,"9.2142991, 45.5202751",330000,Residenziale singolo,D34,['20 mq'],FALSE
2021,f5efd41e-88ac-48ca-89da-cd52156ec95b,A02,12,74 mq,"9.2142991, 45.5202751",300000,Residenziale singolo,D34,['18 mq'],FALSE
2021,916b5f70-df1d-459e-ae75-1975d00ae044,A02,12,54 mq,"9.2142991, 45.5202751",261000,Residenziale singolo,D34,['21 mq'],FALSE
2021,3cefdf2e-397f-469d-ba46-a978773d37a4,A02,12,54 mq,"9.2142991, 45.5202751",208000,Residenziale singolo,D34,FALSE,FALSE
2021,3eb9b608-1184-487e-8a2e-7338275b8fe6,A02,12,73 mq,"9.2142991, 45.5202751",328000,Residenziale singolo,D34,['11 mq'],FALSE
2021,52882303-9a1e-46d6-9f15-0e3fabfbcfdc,A02,12,113 mq,"9.2142991, 45.5202751",458000,Residenziale singolo,D34,FALSE,FALSE
2021,ffb4e127-ce62-4d8a-aa2e-832b5b46f235,A02,12,73 mq,"9.2142991, 45.5202751",330000,Residenziale singolo,D34,['17 mq'],FALSE
2021,b2505b80-fdfc-474c-a32a-43f7616e373b,A02,12,70 mq,"9.2142991, 45.5202751",282000,Residenziale singolo,D34,FALSE,['6 mq']
2021,30b0b9f2-866e-4670-b960-0b6975cf50fd,A02,12,55 mq,"9.2142991, 45.5202751",203000,Residenziale singolo,D34,FALSE,FALSE
2021,bfe5488a-bf54-484f-ae7e-9941726881e3,A03,3,77 mq,"9.21501392659081775576995362700452487799, 45.5244343972937933574466169499368268164",255000,Residenziale singolo,D34,['17 mq'],FALSE
2021,f446cd6c-dd29-46f3-8bcc-8e834ab831f5,A03,4,99 mq,"9.215038, 45.5244003",339000,Residenziale singolo,D34,['19 mq'],FALSE
2021,01e2f41b-3704-4372-a128-adf43cbf51f5,A03,5,103 mq,"9.215038, 45.5244003",377000,Residenziale singolo,D34,['18 mq'],FALSE
2021,a25636c3-3ceb-4091-a4bd-8961b97b2644,A03,6,81 mq,"9.215038, 45.5244003",285000,Residenziale singolo,D34,['17 mq'],FALSE
2021,2baf4b49-2c2d-4e55-98aa-88d5f416585c,A03,6,101 mq,"9.21501392659081775576995362700452487799, 45.5244343972937933574466169499368268164",333000,Residenziale singolo,D34,['16 mq'],FALSE
2021,93ba353d-b640-453f-a390-d45d99a9e863,A03,7,104 mq,"9.21501392659081775576995362700452487799, 45.5244343972937933574466169499368268164",406000,Residenziale singolo,D34,FALSE,FALSE
2021,20342a10-b47c-427f-a111-5a729a25c05e,A03,7,85 mq,"9.215038, 45.5244003",195000,Residenziale singolo,D34,"['17 mq', '26 mq']",FALSE
2021,23c5c139-bfea-4a2a-bc74-50cccc675bd4,A03,7,152 mq,"9.215038, 45.5244003",705000,Residenziale singolo,D34,['34 mq'],FALSE
2021,d6965b67-4079-428d-ac91-cc1309e3869e,A03,10,164 mq,"9.21501392659081775576995362700452487799, 45.5244343972937933574466169499368268164",630000,Residenziale singolo,D34,['26 mq'],FALSE
2021,dccad9c9-11e3-4741-b5e3-c10baa9ed606,A03,10,100 mq,"9.215038, 45.5244003",330000,Residenziale singolo,D34,FALSE,FALSE
2021,f337e3a4-30bb-435c-beab-a3969324218e,A03,11,103 mq,"9.215038, 45.5244003",185982,Residenziale singolo,D34,['17 mq'],FALSE
2021,0d5ff131-10d4-4743-8d85-66271cdbd46e,A03,11,69 mq,"9.21501392659081775576995362700452487799, 45.5244343972937933574466169499368268164",227000,Residenziale singolo,D34,FALSE,FALSE
2021,c91316fc-f08e-4940-b456-2e746cb0c401,A02,1,4.5 vani,"9.19580612288158, 45.4651869952611",820000,Residenziale singolo,B12,FALSE,FALSE
2021,a537ed4e-a7ca-4351-abf7-bf2eb82a5a22,A02,2,2.5 vani,"9.1958093, 45.4652432",640000,Residenziale singolo,B12,FALSE,FALSE
2021,e999ae55-0fae-43ec-966e-c45b1350ffb0,A02,2,9.5 vani,"9.1970583, 45.467518",3000000,Residenziale singolo,B12,FALSE,['24 mq']
2021,0ba29a91-f27d-4a4f-a00c-eafeb8e81260,A02,3,2 vani,"9.1960603, 45.468937",458810,Residenziale singolo,B12,FALSE,FALSE
2021,ea9d2d51-06dc-45bb-bc52-ed8e6e214008,A02,3,6 vani,"9.1958093, 45.4652432",1800000,Residenziale singolo,B12,FALSE,FALSE
2021,ae13be57-8379-45c9-876a-fc4ef88e38f5,A02,4,41 mq,"9.19580612288158, 45.4651869952611",588000,Residenziale singolo,B12,FALSE,FALSE
2021,7b886155-bf2f-4b12-bf63-a6e50f42c6b4,A03,4,100 mq,"9.19580612288158, 45.4651869952611",800000,Residenziale singolo,B12,FALSE,['3 mq']
